"PedigreeNodeId","Temp","V:0","V:1","V:2","Pres","AsH3","GaMe3","CH4","H2","Points:0","Points:1","Points:2"
1885,293.15,0,0,0,0.028354,0.17781,0.0072135,0.00047304,0.8145,-4.4048,-3.696,2.3376
2914,332.92,0.23827,-0.70954,-8.0869,0.028336,0.16713,0.0067281,0.00045391,0.82569,-3.4466,-4.1075,2.3376
1872,293.15,0,0,0,0.028354,0.17781,0.0072134,0.00047308,0.8145,-3.696,-4.4048,2.3376
2915,332.92,0.35851,-0.6573,-8.0869,0.028336,0.16713,0.0067279,0.00045396,0.82569,-2.681,-4.6436,2.3376
1859,293.15,0,0,0,0.028353,0.17781,0.0072133,0.00047313,0.8145,-2.875,-4.9797,2.3376
2916,332.93,0.46694,-0.58463,-8.0868,0.028335,0.16713,0.0067278,0.00045401,0.82569,-1.8339,-5.0386,2.3376
1846,293.15,0,0,0,0.028352,0.17782,0.0072133,0.00047318,0.8145,-1.9666,-5.4032,2.3376
2917,332.93,0.56041,-0.49434,-8.0867,0.028334,0.16713,0.0067276,0.00045405,0.82569,-0.9311,-5.2805,2.3376
1833,293.15,0,0,0,0.028352,0.17782,0.0072132,0.00047323,0.8145,-0.99848,-5.6626,2.3376
211,332.94,0.63644,-0.38949,-8.0866,0.028334,0.16713,0.0067276,0.00045407,0.82569,0,-5.362,2.3376
139,293.15,0,0,0,0.028351,0.17782,0.0072132,0.00047325,0.8145,0,-5.75,2.3376
745,371.47,-1.2469,0.8271,-11.603,0.028389,0.15831,0.0062942,0.00044681,0.83495,0,4.974,2.3376
2918,371.47,-1.3694,0.59858,-11.603,0.028389,0.15831,0.0062942,0.00044681,0.83495,-0.86373,4.8984,2.3376
2919,371.47,1.0864,-1.0315,-11.604,0.028389,0.15831,0.0062943,0.00044679,0.83494,-0.86373,-4.8984,2.3376
212,371.47,1.2469,-0.82711,-11.603,0.028389,0.15831,0.0062942,0.00044681,0.83495,0,-4.974,2.3376
744,409.03,-1.8375,1.0477,-12.218,0.02847,0.1507,0.0058681,0.00045466,0.84298,0,4.586,2.3376
2920,409.03,-1.9888,0.71346,-12.218,0.02847,0.1507,0.0058681,0.00045465,0.84298,-0.79635,4.5163,2.3376
2921,409.03,1.6302,-1.3515,-12.218,0.02847,0.1507,0.0058682,0.00045464,0.84298,-0.79635,-4.5163,2.3376
213,409.03,1.8375,-1.0477,-12.218,0.02847,0.1507,0.0058681,0.00045466,0.84298,0,-4.586,2.3376
743,445.38,-2.3926,0.95169,-11.069,0.028517,0.14378,0.0054269,0.00047461,0.85032,0,4.198,2.3376
2922,445.37,-2.5182,0.52266,-11.069,0.028518,0.14378,0.0054269,0.00047461,0.85032,-0.72897,4.1342,2.3376
2923,445.37,2.1938,-1.3536,-11.069,0.028517,0.14378,0.0054271,0.00047459,0.85032,-0.72897,-4.1342,2.3376
214,445.38,2.3926,-0.95169,-11.069,0.028517,0.14378,0.0054269,0.00047461,0.85032,0,-4.198,2.3376
2924,445.35,-2.568,0.079923,-11.069,0.028518,0.14378,0.0054272,0.00047457,0.85031,-1.4358,3.9448,2.3376
2925,445.32,-2.5423,-0.36362,-11.07,0.028519,0.14379,0.0054276,0.00047452,0.85031,-2.099,3.6356,2.3376
2926,445.29,-2.4428,-0.79709,-11.072,0.02852,0.1438,0.0054281,0.00047446,0.8503,-2.6984,3.2159,2.3376
2927,445.27,-2.27,-1.2109,-11.074,0.02852,0.1438,0.0054285,0.00047441,0.85029,-3.2159,2.6984,2.3376
2928,445.28,-2.0242,-1.591,-11.075,0.028519,0.1438,0.0054286,0.00047439,0.85029,-3.6356,2.099,2.3376
2929,445.31,-1.7145,-1.9207,-11.074,0.028519,0.1438,0.0054284,0.00047441,0.8503,-3.9448,1.4358,2.3376
2930,445.34,-1.3538,-2.1896,-11.073,0.028519,0.14379,0.0054282,0.00047443,0.8503,-4.1342,0.72897,2.3376
2931,445.35,-0.95308,-2.3913,-11.072,0.028519,0.14379,0.0054281,0.00047444,0.85031,-4.198,-6.8417e-15,2.3376
2932,445.34,-0.524,-2.5199,-11.072,0.028519,0.14379,0.0054281,0.00047443,0.8503,-4.1342,-0.72897,2.3376
2933,445.32,-0.080514,-2.5724,-11.073,0.02852,0.1438,0.0054284,0.00047441,0.8503,-3.9448,-1.4358,2.3376
2934,445.28,0.36471,-2.549,-11.074,0.02852,0.1438,0.0054288,0.00047438,0.85029,-3.6356,-2.099,2.3376
2935,445.27,0.80181,-2.4505,-11.074,0.02852,0.1438,0.0054288,0.00047438,0.85029,-3.2159,-2.6984,2.3376
2936,445.28,1.2189,-2.2751,-11.074,0.028519,0.1438,0.0054285,0.00047442,0.8503,-2.6984,-3.2159,2.3376
2937,445.31,1.5987,-2.027,-11.072,0.028518,0.1438,0.0054279,0.00047448,0.8503,-2.099,-3.6356,2.3376
2938,445.35,1.9269,-1.716,-11.07,0.028518,0.14379,0.0054274,0.00047455,0.85031,-1.4358,-3.9448,2.3376
2939,371.46,-1.451,0.35285,-11.603,0.02839,0.15831,0.0062943,0.00044678,0.83495,-1.7012,4.674,2.3376
2940,371.45,-1.49,0.096792,-11.604,0.028391,0.15832,0.0062945,0.00044674,0.83494,-2.487,4.3076,2.3376
2941,371.44,-1.4853,-0.1631,-11.604,0.028391,0.15832,0.0062947,0.00044668,0.83494,-3.1972,3.8103,2.3376
2942,371.43,-1.436,-0.41996,-11.605,0.028391,0.15832,0.0062949,0.00044664,0.83494,-3.8103,3.1972,2.3376
2943,371.43,-1.3414,-0.665,-11.606,0.028391,0.15832,0.0062951,0.00044662,0.83494,-4.3076,2.487,2.3376
2944,371.44,-1.2047,-0.88872,-11.606,0.028391,0.15832,0.0062952,0.00044661,0.83494,-4.674,1.7012,2.3376
2945,371.45,-1.0316,-1.0841,-11.606,0.02839,0.15832,0.0062952,0.00044662,0.83494,-4.8984,0.86373,2.3376
2946,371.46,-0.82772,-1.2461,-11.606,0.02839,0.15832,0.0062952,0.00044663,0.83494,-4.974,4.0592e-14,2.3376
2947,371.45,-0.59919,-1.3703,-11.605,0.028391,0.15832,0.0062952,0.00044662,0.83494,-4.8984,-0.86373,2.3376
2948,371.44,-0.3529,-1.4535,-11.605,0.028391,0.15832,0.0062952,0.00044661,0.83494,-4.674,-1.7012,2.3376
2949,371.43,-0.095535,-1.4939,-11.605,0.028392,0.15832,0.0062952,0.00044661,0.83494,-4.3076,-2.487,2.3376
2950,371.43,0.16629,-1.4897,-11.605,0.028392,0.15832,0.0062952,0.00044662,0.83494,-3.8103,-3.1972,2.3376
2951,371.43,0.42446,-1.4391,-11.605,0.028391,0.15832,0.006295,0.00044665,0.83494,-3.1972,-3.8103,2.3376
2952,371.44,0.66926,-1.3431,-11.604,0.02839,0.15832,0.0062947,0.0004467,0.83494,-2.487,-4.3076,2.3376
2953,371.46,0.89211,-1.2055,-11.604,0.02839,0.15832,0.0062945,0.00044675,0.83494,-1.7012,-4.674,2.3376
2954,409.02,-2.0803,0.3591,-12.218,0.02847,0.1507,0.0058682,0.00045463,0.84297,-1.5685,4.3094,2.3376
2955,409,-2.1107,-0.0053058,-12.219,0.028471,0.15071,0.0058685,0.00045458,0.84297,-2.293,3.9716,2.3376
2956,408.97,-2.0795,-0.37063,-12.22,0.028472,0.15071,0.0058689,0.00045452,0.84297,-2.9478,3.5131,2.3376
2957,408.96,-1.9855,-0.72772,-12.221,0.028472,0.15071,0.0058692,0.00045448,0.84296,-3.5131,2.9478,2.3376
2958,408.97,-1.8287,-1.0645,-12.222,0.028472,0.15071,0.0058693,0.00045445,0.84296,-3.9716,2.293,2.3376
2959,408.99,-1.6145,-1.3675,-12.222,0.028471,0.15071,0.0058693,0.00045446,0.84296,-4.3094,1.5685,2.3376
2960,409,-1.3517,-1.627,-12.222,0.028471,0.15071,0.0058692,0.00045447,0.84297,-4.5163,0.79635,2.3376
2961,409.01,-1.0487,-1.8364,-12.221,0.028471,0.15071,0.0058691,0.00045448,0.84297,-4.586,3.6152e-14,2.3376
2962,409.01,-0.71449,-1.99,-12.221,0.028471,0.15071,0.0058692,0.00045447,0.84297,-4.5163,-0.79635,2.3376
2963,408.99,-0.35946,-2.0838,-12.221,0.028472,0.15071,0.0058693,0.00045446,0.84296,-4.3094,-1.5685,2.3376
2964,408.97,0.0066062,-2.1162,-12.221,0.028472,0.15071,0.0058695,0.00045444,0.84296,-3.9716,-2.293,2.3376
2965,408.96,0.37474,-2.0855,-12.221,0.028472,0.15072,0.0058694,0.00045445,0.84296,-3.5131,-2.9478,2.3376
2966,408.97,0.73401,-1.9898,-12.221,0.028471,0.15071,0.0058692,0.00045449,0.84296,-2.9478,-3.5131,2.3376
2967,408.99,1.0705,-1.831,-12.22,0.028471,0.15071,0.0058688,0.00045454,0.84297,-2.293,-3.9716,2.3376
2968,409.01,1.3723,-1.6155,-12.219,0.02847,0.15071,0.0058685,0.0004546,0.84297,-1.5685,-4.3094,2.3376
154,293.15,0,0,0,0.027977,0.18178,0.0071739,0.00059622,0.81045,0,5.75,1.7169
750,348.4,-1.0736,0.60983,-9.2624,0.027939,0.16697,0.0065134,0.00056556,0.82595,0,5.362,1.7169
2969,348.4,-1.1616,0.41453,-9.2624,0.027939,0.16697,0.0065134,0.00056556,0.82595,-0.9311,5.2805,1.7169
2040,293.15,0,0,0,0.027977,0.18178,0.0071738,0.00059622,0.81045,-0.99848,5.6626,1.7169
2970,348.39,-1.2147,0.20731,-9.2624,0.02794,0.16697,0.0065134,0.00056553,0.82595,-1.8339,5.0386,1.7169
2027,293.15,0,0,0,0.027978,0.18178,0.0071738,0.00059619,0.81045,-1.9666,5.4032,1.7169
2971,348.39,-1.2321,-0.0060151,-9.2626,0.027941,0.16697,0.0065135,0.00056548,0.82595,-2.681,4.6436,1.7169
2014,293.15,0,0,0,0.027979,0.18177,0.0071738,0.00059614,0.81046,-2.875,4.9797,1.7169
2972,348.38,-1.2132,-0.21989,-9.2629,0.027942,0.16697,0.0065137,0.00056543,0.82595,-3.4466,4.1075,1.7169
2001,293.15,0,0,0,0.02798,0.18177,0.0071739,0.00059608,0.81046,-3.696,4.4048,1.7169
2973,348.38,-1.1579,-0.42846,-9.2632,0.027942,0.16697,0.0065139,0.00056538,0.82595,-4.1075,3.4466,1.7169
1988,293.15,0,0,0,0.02798,0.18177,0.0071741,0.00059603,0.81046,-4.4048,3.696,1.7169
2974,348.38,-1.0662,-0.62464,-9.2635,0.027942,0.16697,0.0065141,0.00056536,0.82595,-4.6436,2.681,1.7169
1975,293.15,0,0,0,0.02798,0.18178,0.0071743,0.00059601,0.81045,-4.9797,2.875,1.7169
2975,348.38,-0.94113,-0.80091,-9.2637,0.027941,0.16697,0.0065143,0.00056536,0.82595,-5.0386,1.8339,1.7169
1962,293.15,0,0,0,0.027979,0.18178,0.0071746,0.00059601,0.81045,-5.4032,1.9666,1.7169
2976,348.39,-0.78736,-0.95171,-9.2637,0.027941,0.16697,0.0065143,0.00056537,0.82595,-5.2805,0.9311,1.7169
1949,293.15,0,0,0,0.027979,0.18178,0.0071747,0.00059603,0.81045,-5.6626,0.99848,1.7169
2977,348.39,-0.61011,-1.0731,-9.2636,0.027941,0.16697,0.0065143,0.00056538,0.82595,-5.362,3.6401e-14,1.7169
1936,293.15,0,0,0,0.027979,0.18178,0.0071747,0.00059603,0.81045,-5.75,2.4869e-14,1.7169
2978,348.39,-0.4148,-1.162,-9.2636,0.027941,0.16697,0.0065143,0.00056538,0.82595,-5.2805,-0.9311,1.7169
1923,293.15,0,0,0,0.027979,0.18178,0.0071747,0.00059603,0.81045,-5.6626,-0.99848,1.7169
2979,348.39,-0.20728,-1.2161,-9.2635,0.027942,0.16697,0.0065143,0.00056536,0.82595,-5.0386,-1.8339,1.7169
1910,293.15,0,0,0,0.02798,0.18178,0.0071746,0.00059601,0.81045,-5.4032,-1.9666,1.7169
2980,348.38,0.0068332,-1.2345,-9.2634,0.027942,0.16697,0.0065143,0.00056535,0.82595,-4.6436,-2.681,1.7169
1897,293.15,0,0,0,0.02798,0.18178,0.0071745,0.000596,0.81045,-4.9797,-2.875,1.7169
2981,348.38,0.22196,-1.2161,-9.2633,0.027942,0.16697,0.0065142,0.00056536,0.82595,-4.1075,-3.4466,1.7169
1884,293.15,0,0,0,0.027981,0.18178,0.0071744,0.00059601,0.81045,-4.4048,-3.696,1.7169
2982,348.38,0.43133,-1.16,-9.2631,0.027942,0.16697,0.006514,0.00056539,0.82595,-3.4466,-4.1075,1.7169
1871,293.15,0,0,0,0.02798,0.18178,0.0071743,0.00059604,0.81045,-3.696,-4.4048,1.7169
2983,348.38,0.62719,-1.0673,-9.2629,0.027941,0.16697,0.0065139,0.00056544,0.82595,-2.681,-4.6436,1.7169
1858,293.15,0,0,0,0.027979,0.18178,0.0071741,0.00059609,0.81045,-2.875,-4.9797,1.7169
2984,348.39,0.80281,-0.94156,-9.2627,0.02794,0.16697,0.0065137,0.00056549,0.82595,-1.8339,-5.0386,1.7169
1845,293.15,0,0,0,0.027978,0.18178,0.007174,0.00059615,0.81045,-1.9666,-5.4032,1.7169
2985,348.4,0.95297,-0.78736,-9.2625,0.027939,0.16697,0.0065135,0.00056554,0.82595,-0.9311,-5.2805,1.7169
1832,293.15,0,0,0,0.027977,0.18178,0.0071739,0.0005962,0.81045,-0.99848,-5.6626,1.7169
215,348.4,1.0736,-0.60983,-9.2624,0.027939,0.16697,0.0065134,0.00056556,0.82595,0,-5.362,1.7169
140,293.15,0,0,0,0.027977,0.18178,0.0071739,0.00059622,0.81045,0,-5.75,1.7169
749,400.69,-2.0861,1.3299,-12.95,0.028001,0.15529,0.0059314,0.00055464,0.83823,0,4.974,1.7169
2986,400.69,-2.2826,0.94823,-12.95,0.028001,0.15529,0.0059314,0.00055464,0.83823,-0.86373,4.8984,1.7169
2987,400.69,1.8259,-1.6727,-12.95,0.028001,0.15529,0.0059315,0.00055462,0.83822,-0.86373,-4.8984,1.7169
216,400.69,2.0861,-1.3299,-12.95,0.028001,0.15529,0.0059314,0.00055464,0.83823,0,-4.974,1.7169
748,450.63,-3.0453,1.7723,-13.242,0.028116,0.14548,0.005364,0.0005637,0.84859,0,4.586,1.7169
2988,450.62,-3.3033,1.2176,-13.242,0.028116,0.14548,0.005364,0.00056369,0.84859,-0.79635,4.5163,1.7169
2989,450.62,2.6943,-2.2752,-13.242,0.028116,0.14548,0.0053641,0.00056367,0.84859,-0.79635,-4.5163,1.7169
217,450.63,3.0453,-1.7723,-13.242,0.028116,0.14548,0.005364,0.0005637,0.84859,0,-4.586,1.7169
747,498.07,-3.9327,1.7593,-11.553,0.028207,0.13686,0.0047953,0.00058674,0.85776,0,4.198,1.7169
2990,498.06,-4.1743,1.0509,-11.553,0.028207,0.13686,0.0047953,0.00058674,0.85776,-0.72897,4.1342,1.7169
2991,498.06,3.5708,-2.4169,-11.553,0.028207,0.13686,0.0047954,0.00058672,0.85776,-0.72897,-4.1342,1.7169
218,498.07,3.9327,-1.7593,-11.553,0.028207,0.13686,0.0047953,0.00058674,0.85776,0,-4.198,1.7169
2992,498.04,-4.29,0.31354,-11.553,0.028208,0.13686,0.0047955,0.0005867,0.85776,-1.4358,3.9448,1.7169
2993,498.01,-4.2789,-0.43106,-11.554,0.028209,0.13687,0.0047959,0.00058665,0.85775,-2.099,3.6356,1.7169
2994,497.97,-4.1425,-1.1639,-11.555,0.02821,0.13687,0.0047964,0.00058659,0.85774,-2.6984,3.2159,1.7169
2995,497.95,-3.8818,-1.8677,-11.556,0.02821,0.13688,0.0047969,0.00058654,0.85774,-3.2159,2.6984,1.7169
2996,497.97,-3.4972,-2.5198,-11.557,0.028209,0.13688,0.0047969,0.00058654,0.85774,-3.6356,2.099,1.7169
2997,498.01,-3.0023,-3.0922,-11.557,0.028209,0.13687,0.0047966,0.00058656,0.85774,-3.9448,1.4358,1.7169
2998,498.04,-2.4176,-3.5667,-11.556,0.028208,0.13687,0.0047963,0.00058659,0.85775,-4.1342,0.72897,1.7169
2999,498.05,-1.7614,-3.9314,-11.555,0.028209,0.13687,0.0047961,0.0005866,0.85775,-4.198,-8.6875e-15,1.7169
3000,498.04,-1.0528,-4.1761,-11.556,0.028209,0.13687,0.0047962,0.0005866,0.85775,-4.1342,-0.72897,1.7169
3001,498.01,-0.31503,-4.2945,-11.556,0.028209,0.13687,0.0047966,0.00058657,0.85774,-3.9448,-1.4358,1.7169
3002,497.97,0.43096,-4.2863,-11.557,0.02821,0.13688,0.004797,0.00058653,0.85774,-3.6356,-2.099,1.7169
3003,497.95,1.1685,-4.1514,-11.556,0.028211,0.13688,0.0047972,0.00058652,0.85774,-3.2159,-2.6984,1.7169
3004,497.96,1.8771,-3.8869,-11.556,0.028209,0.13688,0.0047969,0.00058655,0.85774,-2.6984,-3.2159,1.7169
3005,498,2.5282,-3.4991,-11.555,0.028208,0.13687,0.0047964,0.00058661,0.85774,-2.099,-3.6356,1.7169
3006,498.04,3.0984,-3.0031,-11.554,0.028207,0.13687,0.0047958,0.00058668,0.85775,-1.4358,-3.9448,1.7169
3007,400.68,-2.4106,0.53909,-12.95,0.028002,0.15529,0.0059314,0.00055461,0.83823,-1.7012,4.674,1.7169
3008,400.67,-2.4674,0.11416,-12.95,0.028003,0.15529,0.0059316,0.00055457,0.83822,-2.487,4.3076,1.7169
3009,400.66,-2.4516,-0.31544,-12.951,0.028004,0.15529,0.0059318,0.00055451,0.83822,-3.1972,3.8103,1.7169
3010,400.65,-2.3617,-0.73817,-12.951,0.028004,0.15529,0.0059321,0.00055447,0.83822,-3.8103,3.1972,1.7169
3011,400.65,-2.1978,-1.14,-12.952,0.028004,0.1553,0.0059323,0.00055445,0.83822,-4.3076,2.487,1.7169
3012,400.67,-1.9651,-1.5057,-12.952,0.028003,0.1553,0.0059324,0.00055446,0.83822,-4.674,1.7012,1.7169
3013,400.68,-1.6728,-1.8236,-12.952,0.028003,0.15529,0.0059323,0.00055447,0.83822,-4.8984,0.86373,1.7169
3014,400.68,-1.3307,-2.0852,-12.952,0.028003,0.15529,0.0059323,0.00055448,0.83822,-4.974,4.6185e-14,1.7169
3015,400.68,-0.94896,-2.2834,-12.952,0.028003,0.15529,0.0059323,0.00055447,0.83822,-4.8984,-0.86373,1.7169
3016,400.67,-0.53939,-2.4132,-12.952,0.028004,0.15529,0.0059324,0.00055446,0.83822,-4.674,-1.7012,1.7169
3017,400.66,-0.11317,-2.4718,-12.952,0.028004,0.1553,0.0059324,0.00055444,0.83822,-4.3076,-2.487,1.7169
3018,400.65,0.31881,-2.4566,-12.952,0.028004,0.1553,0.0059324,0.00055445,0.83822,-3.8103,-3.1972,1.7169
3019,400.65,0.7433,-2.3651,-12.951,0.028004,0.15529,0.0059322,0.00055448,0.83822,-3.1972,-3.8103,1.7169
3020,400.67,1.1447,-2.1994,-12.951,0.028003,0.15529,0.005932,0.00055453,0.83822,-2.487,-4.3076,1.7169
3021,400.68,1.5093,-1.9657,-12.95,0.028002,0.15529,0.0059317,0.00055458,0.83822,-1.7012,-4.674,1.7169
3022,450.61,-3.4619,0.62809,-13.242,0.028117,0.14548,0.0053641,0.00056366,0.84859,-1.5685,4.3094,1.7169
3023,450.59,-3.5182,0.020722,-13.242,0.028118,0.14548,0.0053644,0.00056361,0.84859,-2.293,3.9716,1.7169
3024,450.57,-3.471,-0.58872,-13.243,0.028119,0.14549,0.0053647,0.00056356,0.84858,-2.9478,3.5131,1.7169
3025,450.56,-3.3191,-1.1846,-13.244,0.028119,0.14549,0.0053651,0.00056352,0.84858,-3.5131,2.9478,1.7169
3026,450.57,-3.0625,-1.7474,-13.245,0.028119,0.14549,0.0053652,0.0005635,0.84858,-3.9716,2.293,1.7169
3027,450.59,-2.7099,-2.255,-13.245,0.028118,0.14549,0.0053651,0.00056352,0.84858,-4.3094,1.5685,1.7169
3028,450.61,-2.2756,-2.6911,-13.245,0.028118,0.14549,0.005365,0.00056353,0.84858,-4.5163,0.79635,1.7169
3029,450.62,-1.7736,-3.0442,-13.244,0.028118,0.14549,0.0053649,0.00056354,0.84859,-4.586,3.9926e-14,1.7169
3030,450.61,-1.2189,-3.3045,-13.244,0.028118,0.14549,0.005365,0.00056354,0.84859,-4.5163,-0.79635,1.7169
3031,450.59,-0.62894,-3.4655,-13.244,0.028119,0.14549,0.0053651,0.00056352,0.84858,-4.3094,-1.5685,1.7169
3032,450.57,-0.020059,-3.5243,-13.245,0.028119,0.14549,0.0053653,0.0005635,0.84858,-3.9716,-2.293,1.7169
3033,450.56,0.59291,-3.4779,-13.244,0.028119,0.14549,0.0053654,0.0005635,0.84858,-3.5131,-2.9478,1.7169
3034,450.56,1.1918,-3.3235,-13.244,0.028119,0.14549,0.0053652,0.00056353,0.84858,-2.9478,-3.5131,1.7169
3035,450.58,1.754,-3.0644,-13.243,0.028118,0.14549,0.0053648,0.00056358,0.84858,-2.293,-3.9716,1.7169
3036,450.61,2.2599,-2.7106,-13.242,0.028117,0.14548,0.0053644,0.00056363,0.84859,-1.5685,-4.3094,1.7169
155,293.15,0,0,0,0.026927,0.18424,0.0069984,0.00072778,0.80803,0,5.75,1.1211
754,367.66,-1.7089,0.88626,-10.934,0.026866,0.16447,0.0061357,0.00068074,0.82872,0,5.362,1.1211
3037,367.66,-1.8351,0.57646,-10.934,0.026867,0.16446,0.0061357,0.00068074,0.82872,-0.9311,5.2805,1.1211
2039,293.15,0,0,0,0.026927,0.18424,0.0069984,0.00072778,0.80803,-0.99848,5.6626,1.1211
3038,367.66,-1.9061,0.24993,-10.935,0.026867,0.16446,0.0061357,0.00068071,0.82872,-1.8339,5.0386,1.1211
2026,293.15,0,0,0,0.026928,0.18424,0.0069983,0.00072775,0.80803,-1.9666,5.4032,1.1211
3039,367.65,-1.9204,-0.08396,-10.935,0.026868,0.16446,0.0061357,0.00068066,0.82872,-2.681,4.6436,1.1211
2013,293.15,0,0,0,0.026929,0.18424,0.0069984,0.0007277,0.80804,-2.875,4.9797,1.1211
3040,367.65,-1.8777,-0.4161,-10.936,0.026869,0.16446,0.0061359,0.00068061,0.82872,-3.4466,4.1075,1.1211
2000,293.15,0,0,0,0.02693,0.18424,0.0069985,0.00072764,0.80804,-3.696,4.4048,1.1211
3041,367.64,-1.7783,-0.73718,-10.936,0.02687,0.16447,0.0061361,0.00068057,0.82872,-4.1075,3.4466,1.1211
1987,293.15,0,0,0,0.026931,0.18424,0.0069987,0.0007276,0.80804,-4.4048,3.696,1.1211
3042,367.64,-1.6237,-1.0367,-10.936,0.026869,0.16447,0.0061364,0.00068056,0.82872,-4.6436,2.681,1.1211
1974,293.15,0,0,0,0.02693,0.18424,0.006999,0.00072758,0.80803,-4.9797,2.875,1.1211
3043,367.65,-1.4184,-1.3036,-10.936,0.026868,0.16447,0.0061365,0.00068056,0.82871,-5.0386,1.8339,1.1211
1961,293.15,0,0,0,0.026929,0.18424,0.0069992,0.00072759,0.80803,-5.4032,1.9666,1.1211
3044,367.65,-1.1699,-1.5296,-10.936,0.026868,0.16447,0.0061366,0.00068058,0.82871,-5.2805,0.9311,1.1211
1948,293.15,0,0,0,0.026928,0.18425,0.0069993,0.0007276,0.80803,-5.6626,0.99848,1.1211
3045,367.66,-0.88649,-1.7085,-10.936,0.026868,0.16447,0.0061366,0.00068059,0.82871,-5.362,4.2286e-14,1.1211
1935,293.15,0,0,0,0.026928,0.18425,0.0069993,0.00072761,0.80803,-5.75,3.1086e-14,1.1211
3046,367.66,-0.5767,-1.8354,-10.936,0.026868,0.16447,0.0061366,0.00068058,0.82871,-5.2805,-0.9311,1.1211
1922,293.15,0,0,0,0.026929,0.18424,0.0069993,0.00072761,0.80803,-5.6626,-0.99848,1.1211
3047,367.65,-0.24995,-1.9073,-10.936,0.026869,0.16447,0.0061366,0.00068056,0.82871,-5.0386,-1.8339,1.1211
1909,293.15,0,0,0,0.02693,0.18424,0.0069993,0.00072759,0.80803,-5.4032,-1.9666,1.1211
3048,367.65,0.084635,-1.9226,-10.936,0.02687,0.16447,0.0061365,0.00068055,0.82871,-4.6436,-2.681,1.1211
1896,293.15,0,0,0,0.02693,0.18424,0.0069992,0.00072757,0.80803,-4.9797,-2.875,1.1211
3049,367.64,0.41808,-1.8805,-10.936,0.02687,0.16447,0.0061364,0.00068055,0.82872,-4.1075,-3.4466,1.1211
1883,293.15,0,0,0,0.026931,0.18424,0.006999,0.00072757,0.80803,-4.4048,-3.696,1.1211
3050,367.64,0.74004,-1.7804,-10.936,0.026869,0.16447,0.0061363,0.00068058,0.82872,-3.4466,-4.1075,1.1211
1870,293.15,0,0,0,0.02693,0.18424,0.0069989,0.0007276,0.80803,-3.696,-4.4048,1.1211
3051,367.65,1.0391,-1.6246,-10.935,0.026868,0.16447,0.0061362,0.00068062,0.82872,-2.681,-4.6436,1.1211
1857,293.15,0,0,0,0.026929,0.18424,0.0069988,0.00072765,0.80803,-2.875,-4.9797,1.1211
3052,367.65,1.3054,-1.4188,-10.935,0.026867,0.16447,0.006136,0.00068067,0.82872,-1.8339,-5.0386,1.1211
1844,293.15,0,0,0,0.026928,0.18424,0.0069987,0.00072771,0.80803,-1.9666,-5.4032,1.1211
3053,367.66,1.5307,-1.17,-10.935,0.026866,0.16447,0.0061358,0.00068072,0.82872,-0.9311,-5.2805,1.1211
1831,293.15,0,0,0,0.026927,0.18424,0.0069985,0.00072776,0.80803,-0.99848,-5.6626,1.1211
219,367.66,1.7089,-0.88626,-10.934,0.026866,0.16447,0.0061357,0.00068074,0.82872,0,-5.362,1.1211
141,293.15,0,0,0,0.026927,0.18424,0.0069984,0.00072778,0.80803,0,-5.75,1.1211
753,437.26,-3.3201,2.0164,-14.893,0.026934,0.14953,0.0053789,0.00066551,0.84442,0,4.974,1.1211
3054,437.26,-3.617,1.41,-14.893,0.026934,0.14953,0.0053788,0.00066551,0.84442,-0.86373,4.8984,1.1211
3055,437.26,2.9221,-2.5631,-14.893,0.026934,0.14953,0.005379,0.00066549,0.84442,-0.86373,-4.8984,1.1211
220,437.26,3.3201,-2.0164,-14.893,0.026934,0.14953,0.0053789,0.00066551,0.84442,0,-4.974,1.1211
752,503.85,-4.8713,2.8998,-14.673,0.027145,0.1373,0.0046462,0.00067701,0.85738,0,4.586,1.1211
3056,503.84,-5.2973,2.011,-14.673,0.027145,0.1373,0.0046462,0.000677,0.85738,-0.79635,4.5163,1.1211
3057,503.84,4.2969,-3.7029,-14.673,0.027145,0.1373,0.0046463,0.00067699,0.85738,-0.79635,-4.5163,1.1211
221,503.85,4.8713,-2.8998,-14.673,0.027145,0.1373,0.0046462,0.00067701,0.85738,0,-4.586,1.1211
751,564.87,-6.2208,3.0964,-11.996,0.027407,0.12718,0.0039512,0.00070518,0.86816,0,4.198,1.1211
3058,564.87,-6.6597,1.9704,-11.996,0.027408,0.12718,0.0039512,0.00070518,0.86816,-0.72897,4.1342,1.1211
3059,564.87,5.5921,-4.1313,-11.996,0.027408,0.12718,0.0039514,0.00070516,0.86816,-0.72897,-4.1342,1.1211
222,564.87,6.2208,-3.0964,-11.996,0.027407,0.12718,0.0039512,0.00070518,0.86816,0,-4.198,1.1211
3060,564.85,-6.8974,0.78843,-11.996,0.027409,0.12718,0.0039514,0.00070515,0.86816,-1.4358,3.9448,1.1211
3061,564.82,-6.9298,-0.41471,-11.996,0.02741,0.12719,0.0039517,0.0007051,0.86816,-2.099,3.6356,1.1211
3062,564.79,-6.7573,-1.6069,-11.997,0.027411,0.12719,0.0039521,0.00070505,0.86815,-2.6984,3.2159,1.1211
3063,564.78,-6.3814,-2.758,-11.998,0.027412,0.1272,0.0039524,0.00070501,0.86815,-3.2159,2.6984,1.1211
3064,564.79,-5.8033,-3.8324,-11.999,0.027411,0.1272,0.0039525,0.00070501,0.86815,-3.6356,2.099,1.1211
